Date,Fund,Type,Open,Close,Dividend
7/1/2019,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,106.169998,102.989998,0.856
8/1/2019,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,102.940002,100.349998,
9/1/2019,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,99.540001,101.949997,
10/1/2019,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,101.82,105.690002,0.562
11/1/2019,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,106.239998,107.540001,
12/1/2019,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,107.629997,111.099998,
1/1/2020,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,111.68,106.910004,2.15
2/1/2020,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,106.790001,98.589996,
3/1/2020,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,98.199997,78.25,
4/1/2020,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,75.57,87.339996,
5/1/2020,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,85.599998,92.910004,
6/1/2020,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,93.709999,96.620003,
7/1/2020,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,96.720001,101.699997,
8/1/2020,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,102.43,107.650002,
9/1/2020,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,107.860001,105.290001,
10/1/2020,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,105.980003,102.43,0.342
11/1/2020,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,103.169998,115.82,
12/1/2020,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,117.589996,121.839996,
1/1/2021,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,123.550003,121.059998,1.967
2/1/2021,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,122.519997,125.900002,
3/1/2021,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,127.5,128.369995,
4/1/2021,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,129.240005,133.850006,
5/1/2021,Vanguard FTSE All-World ex-US Small-Cap Index Fund (VSS),Small Cap,134.720001,134.160004,
6/1/2016,S&P 500 (GCSPC),Market,2093.94,2098.86,
7/1/2016,S&P 500 (GCSPC),Market,2099.34,2173.6,
8/1/2016,S&P 500 (GCSPC),Market,2173.15,2170.95,
9/1/2016,S&P 500 (GCSPC),Market,2171.33,2168.27,
10/1/2016,S&P 500 (GCSPC),Market,2164.33,2126.15,
11/1/2016,S&P 500 (GCSPC),Market,2128.68,2198.81,
12/1/2016,S&P 500 (GCSPC),Market,2200.17,2238.83,
1/1/2017,S&P 500 (GCSPC),Market,2251.57,2278.87,
2/1/2017,S&P 500 (GCSPC),Market,2285.59,2363.64,
3/1/2017,S&P 500 (GCSPC),Market,2380.13,2362.72,
4/1/2017,S&P 500 (GCSPC),Market,2362.34,2384.2,
5/1/2017,S&P 500 (GCSPC),Market,2388.5,2411.8,
6/1/2017,S&P 500 (GCSPC),Market,2415.65,2423.41,
7/1/2017,S&P 500 (GCSPC),Market,2431.39,2470.3,
8/1/2017,S&P 500 (GCSPC),Market,2477.1,2471.65,
9/1/2017,S&P 500 (GCSPC),Market,2474.42,2519.36,
10/1/2017,S&P 500 (GCSPC),Market,2521.2,2575.26,
11/1/2017,S&P 500 (GCSPC),Market,2583.21,2647.58,
12/1/2017,S&P 500 (GCSPC),Market,2645.1,2673.61,
1/1/2018,S&P 500 (GCSPC),Market,2683.73,2823.81,
2/1/2018,S&P 500 (GCSPC),Market,2816.45,2713.83,
3/1/2018,S&P 500 (GCSPC),Market,2715.22,2640.87,
4/1/2018,S&P 500 (GCSPC),Market,2633.45,2648.05,
5/1/2018,S&P 500 (GCSPC),Market,2642.96,2705.27,
6/1/2018,S&P 500 (GCSPC),Market,2718.7,2718.37,
7/1/2018,S&P 500 (GCSPC),Market,2704.95,2816.29,
8/1/2018,S&P 500 (GCSPC),Market,2821.17,2901.52,
9/1/2018,S&P 500 (GCSPC),Market,2896.96,2913.98,
10/1/2018,S&P 500 (GCSPC),Market,2926.29,2711.74,
11/1/2018,S&P 500 (GCSPC),Market,2717.58,2760.17,
12/1/2018,S&P 500 (GCSPC),Market,2790.5,2506.85,
1/1/2019,S&P 500 (GCSPC),Market,2476.96,2704.1,
2/1/2019,S&P 500 (GCSPC),Market,2702.32,2784.49,
3/1/2019,S&P 500 (GCSPC),Market,2798.22,2834.4,
4/1/2019,S&P 500 (GCSPC),Market,2848.63,2945.83,
5/1/2019,S&P 500 (GCSPC),Market,2952.33,2752.06,
6/1/2019,S&P 500 (GCSPC),Market,2751.53,2941.76,
7/1/2019,S&P 500 (GCSPC),Market,2971.41,2980.38,
8/1/2019,S&P 500 (GCSPC),Market,2980.32,2926.46,
9/1/2019,S&P 500 (GCSPC),Market,2909.01,2976.74,
10/1/2019,S&P 500 (GCSPC),Market,2983.69,3037.56,
11/1/2019,S&P 500 (GCSPC),Market,3050.72,3140.98,
12/1/2019,S&P 500 (GCSPC),Market,3143.85,3230.78,
1/1/2020,S&P 500 (GCSPC),Market,3244.67,3225.52,
2/1/2020,S&P 500 (GCSPC),Market,3235.66,2954.22,
3/1/2020,S&P 500 (GCSPC),Market,2974.28,2584.59,
4/1/2020,S&P 500 (GCSPC),Market,2498.08,2912.43,
5/1/2020,S&P 500 (GCSPC),Market,2869.09,3044.31,
6/1/2020,S&P 500 (GCSPC),Market,3038.78,3100.29,
7/1/2020,S&P 500 (GCSPC),Market,3105.92,3271.12,
8/1/2020,S&P 500 (GCSPC),Market,3288.26,3500.31,
9/1/2020,S&P 500 (GCSPC),Market,3507.44,3363,
10/1/2020,S&P 500 (GCSPC),Market,3385.87,3269.96,
11/1/2020,S&P 500 (GCSPC),Market,3296.2,3621.63,
12/1/2020,S&P 500 (GCSPC),Market,3645.87,3756.07,
1/1/2021,S&P 500 (GCSPC),Market,3764.61,3714.24,
2/1/2021,S&P 500 (GCSPC),Market,3731.17,3811.15,
3/1/2021,S&P 500 (GCSPC),Market,3842.51,3972.89,
4/1/2021,S&P 500 (GCSPC),Market,3992.78,4181.17,
5/1/2021,S&P 500 (GCSPC),Market,4191.98,4232.6,
